"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2004","Greece","Total energy supply","Total","Thousand tonnes of oil equivalent","29,727.317",""
"2004","Greece","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","29,662.438",""
"2004","Greece","Available for final consumption","Total","Thousand tonnes of oil equivalent","20,524.418",""
"2004","Spain","Gross available energy","Total","Thousand tonnes of oil equivalent","148,810.732",""
"2004","Spain","Total energy supply","Total","Thousand tonnes of oil equivalent","138,427.300",""
"2004","Spain","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","132,817.086",""
"2004","Spain","Available for final consumption","Total","Thousand tonnes of oil equivalent","99,513.152",""
"2004","France","Gross available energy","Total","Thousand tonnes of oil equivalent","278,760.358",""
"2004","France","Total energy supply","Total","Thousand tonnes of oil equivalent","270,594.453",""
"2004","France","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","259,346.159",""
"2004","France","Available for final consumption","Total","Thousand tonnes of oil equivalent","168,590.413",""
"2004","Croatia","Gross available energy","Total","Thousand tonnes of oil equivalent","9,682.091",""
"2004","Croatia","Total energy supply","Total","Thousand tonnes of oil equivalent","9,588.143",""
"2004","Croatia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","8,942.363",""
"2004","Croatia","Available for final consumption","Total","Thousand tonnes of oil equivalent","7,638.159",""
"2004","Italy","Gross available energy","Total","Thousand tonnes of oil equivalent","188,158.467",""
"2004","Italy","Total energy supply","Total","Thousand tonnes of oil equivalent","183,094.384",""
"2004","Italy","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","177,659.204",""
"2004","Italy","Available for final consumption","Total","Thousand tonnes of oil equivalent","135,176.218",""
"2004","Cyprus","Gross available energy","Total","Thousand tonnes of oil equivalent","2,567.622",""
"2004","Cyprus","Total energy supply","Total","Thousand tonnes of oil equivalent","2,202.150",""
"2004","Cyprus","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,440.865",""
"2004","Cyprus","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,489.410",""
"2004","Latvia","Gross available energy","Total","Thousand tonnes of oil equivalent","4,688.849",""
"2004","Latvia","Total energy supply","Total","Thousand tonnes of oil equivalent","4,438.166",""
"2004","Latvia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,405.688",""
"2004","Latvia","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,918.949",""
"2004","Lithuania","Gross available energy","Total","Thousand tonnes of oil equivalent","9,607.706",""
"2004","Lithuania","Total energy supply","Total","Thousand tonnes of oil equivalent","9,461.308",""
"2004","Lithuania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","8,565.700",""
"2004","Lithuania","Available for final consumption","Total","Thousand tonnes of oil equivalent","5,075.145",""
"2004","Luxembourg","Gross available energy","Total","Thousand tonnes of oil equivalent","4,705.974",""
"2004","Luxembourg","Total energy supply","Total","Thousand tonnes of oil equivalent","4,279.788",""
"2004","Luxembourg","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,655.585",""
"2004","Luxembourg","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,009.107",""
"2004","Hungary","Gross available energy","Total","Thousand tonnes of oil equivalent","26,435.830",""
"2004","Hungary","Total energy supply","Total","Thousand tonnes of oil equivalent","26,210.192",""
"2004","Hungary","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","24,912.673",""
"2004","Hungary","Available for final consumption","Total","Thousand tonnes of oil equivalent","18,678.865",""
"2004","Malta","Gross available energy","Total","Thousand tonnes of oil equivalent","1,922.748",""
"2004","Malta","Total energy supply","Total","Thousand tonnes of oil equivalent","837.525",""
"2004","Malta","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","933.166",""
"2004","Malta","Available for final consumption","Total","Thousand tonnes of oil equivalent","350.451",""
"2004","Netherlands","Gross available energy","Total","Thousand tonnes of oil equivalent","99,449.736",""
"2004","Netherlands","Total energy supply","Total","Thousand tonnes of oil equivalent","81,324.151",""
"2004","Netherlands","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","71,430.876",""
"2004","Netherlands","Available for final consumption","Total","Thousand tonnes of oil equivalent","63,160.204",""
"2004","Austria","Gross available energy","Total","Thousand tonnes of oil equivalent","33,275.675",""
"2004","Austria","Total energy supply","Total","Thousand tonnes of oil equivalent","32,684.397",""
"2004","Austria","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","31,357.527",""
"2004","Austria","Available for final consumption","Total","Thousand tonnes of oil equivalent","26,984.039",""
"2004","Poland","Gross available energy","Total","Thousand tonnes of oil equivalent","91,735.869",""
"2004","Poland","Total energy supply","Total","Thousand tonnes of oil equivalent","91,194.921",""
"2004","Poland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","87,022.964",""
"2004","Poland","Available for final consumption","Total","Thousand tonnes of oil equivalent","60,234.739",""
"2004","Portugal","Gross available energy","Total","Thousand tonnes of oil equivalent","27,407.245",""
"2004","Portugal","Total energy supply","Total","Thousand tonnes of oil equivalent","26,023.898",""
"2004","Portugal","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","24,186.587",""
"2004","Portugal","Available for final consumption","Total","Thousand tonnes of oil equivalent","20,943.357",""
"2004","Romania","Gross available energy","Total","Thousand tonnes of oil equivalent","39,345.510",""
"2004","Romania","Total energy supply","Total","Thousand tonnes of oil equivalent","39,205.420",""
"2004","Romania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","37,312.428",""
"2004","Romania","Available for final consumption","Total","Thousand tonnes of oil equivalent","25,275.752",""
"2004","Slovenia","Gross available energy","Total","Thousand tonnes of oil equivalent","7,297.197",""
"2004","Slovenia","Total energy supply","Total","Thousand tonnes of oil equivalent","7,277.184",""
"2004","Slovenia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,988.551",""
"2004","Slovenia","Available for final consumption","Total","Thousand tonnes of oil equivalent","5,266.501",""
"2004","Slovakia","Gross available energy","Total","Thousand tonnes of oil equivalent","18,259.703",""
"2004","Slovakia","Total energy supply","Total","Thousand tonnes of oil equivalent","18,232.810",""
"2004","Slovakia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","16,934.459",""
"2004","Slovakia","Available for final consumption","Total","Thousand tonnes of oil equivalent","11,078.641",""
"2004","Finland","Gross available energy","Total","Thousand tonnes of oil equivalent","38,252.556",""
"2004","Finland","Total energy supply","Total","Thousand tonnes of oil equivalent","37,314.381",""
"2004","Finland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","36,572.861",""
"2004","Finland","Available for final consumption","Total","Thousand tonnes of oil equivalent","26,375.823",""
"2004","Sweden","Gross available energy","Total","Thousand tonnes of oil equivalent","54,569.982",""
"2004","Sweden","Total energy supply","Total","Thousand tonnes of oil equivalent","52,034.162",""
"2004","Sweden","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","50,472.457",""
"2004","Sweden","Available for final consumption","Total","Thousand tonnes of oil equivalent","33,622.998",""
"2004","Iceland","Gross available energy","Total","Thousand tonnes of oil equivalent","3,383.326",""
"2004","Iceland","Total energy supply","Total","Thousand tonnes of oil equivalent","3,190.365",""
"2004","Iceland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","3,159.573",""
"2004","Iceland","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,035.623",""
"2004","Norway","Gross available energy","Total","Thousand tonnes of oil equivalent","29,465.863",""
"2004","Norway","Total energy supply","Total","Thousand tonnes of oil equivalent","28,670.991",""
"2004","Norway","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","26,400.358",""
"2004","Norway","Available for final consumption","Total","Thousand tonnes of oil equivalent","23,279.036",""
"2004","United Kingdom","Gross available energy","Total","Thousand tonnes of oil equivalent","235,278.675",""
"2004","United Kingdom","Total energy supply","Total","Thousand tonnes of oil equivalent","221,767.417",""
"2004","United Kingdom","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","221,431.235",""
"2004","United Kingdom","Available for final consumption","Total","Thousand tonnes of oil equivalent","149,806.299",""
"2004","Montenegro","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2004","Montenegro","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2004","Montenegro","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2004","Montenegro","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2004","North Macedonia","Gross available energy","Total","Thousand tonnes of oil equivalent","2,759.682",""
"2004","North Macedonia","Total energy supply","Total","Thousand tonnes of oil equivalent","2,753.358",""
"2004","North Macedonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,716.475",""
"2004","North Macedonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,637.465",""
"2004","Albania","Gross available energy","Total","Thousand tonnes of oil equivalent","2,238.419",""
"2004","Albania","Total energy supply","Total","Thousand tonnes of oil equivalent","2,189.122",""
"2004","Albania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,132.780",""
"2004","Albania","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,020.840",""
"2004","Serbia","Gross available energy","Total","Thousand tonnes of oil equivalent","18,098.552",""
"2004","Serbia","Total energy supply","Total","Thousand tonnes of oil equivalent","18,051.308",""
"2004","Serbia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","17,670.779",""
"2004","Serbia","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,769.284",""
"2004","Türkiye","Gross available energy","Total","Thousand tonnes of oil equivalent","82,861.140",""
"2004","Türkiye","Total energy supply","Total","Thousand tonnes of oil equivalent","80,863.959",""
"2004","Türkiye","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","77,469.899",""
"2004","Türkiye","Available for final consumption","Total","Thousand tonnes of oil equivalent","63,490.911",""
